9C28B3	Apple	Apple, Inc.
9C28BF	Continen	Continental Automotive Czech Republic s.r.o.
9C28EF	HuaweiTe	Huawei Technologies Co.,Ltd
9C28F7	XiaomiCo	Xiaomi Communications Co Ltd
9C293F	Apple	Apple, Inc.
9C2976	IntelCor	Intel Corporate
9C2A70	HonHaiPr	Hon Hai Precision Ind. Co.,Ltd.
9C2A83	SamsungE	Samsung Electronics Co.,Ltd
9C2BA6	RuijieNe	Ruijie Networks Co.,LTD
9C2DCF	ShishiTo	Shishi Tongyun Technology(Chengdu)Co.,Ltd.
9C2EA1	XiaomiCo	Xiaomi Communications Co Ltd
9C2F4E	zte	zte corporation
9C2F73	Universa	Universal Tiancheng Technology (Beijing) Co., Ltd.
9C2F9D	LiteonTe	Liteon Technology Corporation
9C305B	HonHaiPr	Hon Hai Precision Ind. Co.,Ltd.
9C3066	RWEEffiz	RWE Effizienz GmbH
9C3178	FoshanHu	Foshan Huadian Intelligent Communications Teachnologies Co.,Ltd
9C31B6	KuliteSe	Kulite Semiconductor Products Inc
9C31C3	BSkyB	BSkyB Ltd
9C32A9	SichuanT	Sichuan Tianyi Comheart Telecom Co.,LTD
9C32CE	Canon	Canon Inc.
9C3426	ARRISGro	ARRIS Group, Inc.
9C3583	NiproDia	Nipro Diagnostics, Inc
9C35EB	Apple	Apple, Inc.
9C36F8	HyundaiK	Hyundai Kefico
9C37F4	HuaweiTe	Huawei Technologies Co.,Ltd
9C3A9A	Shenzhen	Shenzhen Sundray Technologies Company Limited
9C3AAF	SamsungE	Samsung Electronics Co.,Ltd
9C3DCF	Netgear	Netgear
9C3E53	Apple	Apple, Inc.
9C3EAA	EnvyLogi	EnvyLogic Co.,Ltd.
9C40CD	Synclaye	Synclayer Inc.
9C417C	HameTech	Hame Technology Co., Limited
9C431E	IEEERegi	IEEE Registration Authority
9C431E0	Antailiy	Antailiye Technology Co.,Ltd
9C431E1	SymfunTe	Symfun Telecom Ltd
9C431E2	HaesungD	Haesung Ds
9C431E3	Advanced	Advanced Logic Technology (ALT) sa
9C431E4	Wireless	Wireless Environment, LLC
9C431E5	ProMOSTe	ProMOS Technologies Inc.
9C431E6	R-S-IEle	R-S-I Elektrotechnik GmbH CO KG
9C431E7	Optris	Optris GmbH
9C431E8	WundaGro	Wunda Group plc
9C431E9	CONTINEN	"CONTINENT" Co. Ltd
9C431EA	STAccess	ST Access Control System Corp.
9C431EB	JNLTechn	JNL Technologies Inc
9C431EC	SuZhouJi	SuZhou Jinruiyang Information Technology CO.,LTD
9C431ED	HKELEPHO	HK ELEPHONE Communication Tech Co.,Limited
9C431EE	PhoenixA	Phoenix Audio Technologies
9C443D	ChengduX	Chengdu Xuguang Technology Co, Ltd
9C44A6	SwiftTes	SwiftTest, Inc.
9C4563	DIMEPSis	DIMEP Sistemas
9C47F9	LJUAutom	LJU Automatisierungstechnik GmbH
9C497F	Integrat	Integrated Device Technology (Malaysia) Sdn. Bhd.
9C4A7B	Nokia	Nokia Corporation
9C4CAE	MesaLabs	Mesa Labs
9C4E20	Cisco	Cisco Systems, Inc
9C4E36	IntelCor	Intel Corporate
9C4E8E	ALT	ALT Systems Ltd
9C4EBF	BoxCast	BoxCast
9C4F5F	TAPSound	TAP Sound System
9C4FCF	TCTmobil	TCT mobile ltd
9C4FDA	Apple	Apple, Inc.
9C50D1	MurataMa	Murata Manufacturing Co., Ltd.
9C50EE	Cambridg	Cambridge Industries(Group) Co.,Ltd.
9C52F8	HuaweiTe	Huawei Technologies Co.,Ltd
9C53CD	ENGICAM	ENGICAM s.r.l.
9C541C	Shenzhen	Shenzhen My-power Technology Co.,Ltd
9C5440	Private	Private
9C54C2	NewH3CTe	New H3C Technologies Co., Ltd
9C54CA	Zhengzho	Zhengzhou VCOM Science and Technology Co.,Ltd
9C54DA	SkyBellT	SkyBell Technologies Inc.
9C55B4	ISE	I.S.E. S.r.l.
9C5636	HuaweiDe	Huawei Device Co., Ltd.
9C5711	FeitianX	Feitian Xunda(Beijing) Aeronautical Information Technology Co., Ltd.
9C57AD	Cisco	Cisco Systems, Inc
9C583C	Apple	Apple, Inc.
9C5A44	CompalIn	Compal Information (Kunshan) Co., Ltd.
9C5A81	XiaomiCo	Xiaomi Communications Co Ltd
9C5B96	NMR	NMR Corporation
9C5C8D	FiremaxI	Firemax Indústria E Comércio De Produtos Eletrônicos Ltda
9C5C8E	ASUSTekC	ASUSTek COMPUTER INC.
9C5CF9	Sony	Sony Corporation
9C5D12	ExtremeN	Extreme Networks, Inc.
9C5D95	VTCElect	VTC Electronics Corp.
9C5E73	CalibreU	Calibre UK LTD
9C5F5A	Guangdon	Guangdong Oppo Mobile Telecommunications Corp.,Ltd
9C5FB0	SamsungE	Samsung Electronics Co.,Ltd
9C611D	Panasoni	Panasonic Corporation of North America
9C6121	SichuanT	Sichuan Tianyi Comheart Telecom Co.,LTD
9C62AB	Sumavisi	Sumavision Technologies Co.,Ltd
9C63ED	zte	zte corporation
9C645E	HarmanCo	Harman Consumer Group
9C648B	Apple	Apple, Inc.
9C65B0	SamsungE	Samsung Electronics Co.,Ltd
9C65EE	DASANNet	DASAN Network Solutions
9C65F9	AcSiPTec	AcSiP Technology Corp.
9C6650	GlodioTe	Glodio Technolies Co.,Ltd Tianjin Branch
9C685B	Octonion	Octonion SA
9C6865	Fiberhom	Fiberhome Telecommunication Technologies Co.,LTD
9C6937	QorvoInt	Qorvo International Pte. Ltd.
9C69B4	IEEERegi	IEEE Registration Authority
9C69B40	SuzhouFi	Suzhou Fitcan Technology Co.,LTD
9C69B41	EATechno	EA Technology Ltd
9C69B42	MOZIShen	MOZI (Shenzhen) Artificial Intelligence Technology Co., Ltd.
9C69B43	Appareo	Appareo Systems, LLC
9C69B44	Globalco	Globalcom Engineering SPA
9C69B45	Elesta	Elesta GmbH
9C69B46	Shenzhen	Shenzhen jiahua zhongli technology co.LTD
9C69B47	PCI	PCI Limited
9C69B48	Skydockd	Skydock do Brasil Ltda
9C69B49	Teptron	Teptron AB
9C69B4A	BeijingP	Beijing Picohood Technology Co.,Ltd
9C69B4B	Toughdog	Toughdog Security Systems
9C69B4C	Guangdon	Guangdong Hanwei intergration Co.,Ltd
9C69B4D	Intellec	"Intellect module" LLC
9C69B4E	NingboSh	Ningbo Shen Link Communication Technology Co., Ltd
9C69D1	HuaweiTe	Huawei Technologies Co.,Ltd
9C6ABE	QEESApS	QEES ApS.
9C6B37	RenesasE	Renesas Electronics (Penang) Sdn. Bhd.
9C6B72	RealmeCh	Realme Chongqing MobileTelecommunications Corp Ltd
9C6BF0	Shenzhen	Shenzhen Yipingfang Network Technology Co., Ltd.
9C6C15	Microsof	Microsoft Corporation
9C6F52	zte	zte corporation
9C713A	HuaweiTe	Huawei Technologies Co.,Ltd
9C7370	HuaweiTe	Huawei Technologies Co.,Ltd
9C741A	HuaweiTe	Huawei Technologies Co.,Ltd
9C746F	HuaweiTe	Huawei Technologies Co.,Ltd
9C7514	Wildix	Wildix srl
9C756E	AjaxDMCC	Ajax Systems DMCC
9C760E	Apple	Apple, Inc.
9C7613	Ring	Ring LLC
9C77AA	Nadasnv	Nadasnv
9C79AC	SuntecSo	Suntec Software(Shanghai) Co., Ltd.
9C7A03	Ciena	Ciena Corporation
9C7BD2	NEOLABCo	NEOLAB Convergence
9C7BEF	HewlettP	Hewlett Packard
9C7DA3	HuaweiTe	Huawei Technologies Co.,Ltd
9C7F57	UNICMemo	UNIC Memory Technology Co Ltd
9C7F81	Shenzhen	Shenzhen Fast Technologies Co.,Ltd
9C807D	SYSCABLE	SYSCABLE Korea Inc.
9C80DF	Arcadyan	Arcadyan Technology Corporation
9C823F	HuaweiDe	Huawei Device Co., Ltd.
9C8275	YichipMi	Yichip Microelectronics (Hangzhou) Co.,Ltd
9C8281	vivoMobi	vivo Mobile Communication Co., Ltd.
9C83BF	PRO-VISI	PRO-VISION, Inc.
9C84BF	Apple	Apple, Inc.
9C8566	Wingtech	Wingtech Mobile Communications Co.,Ltd.
9C86DA	PhoenixG	Phoenix Geophysics Ltd.
9C8888	SimacTec	Simac Techniek NV
9C88AD	Fiberhom	Fiberhome Telecommunication Technologies Co.,LTD
9C8ACB	JuniperN	Juniper Networks
9C8BA0	Apple	Apple, Inc.
9C8BF1	Warehous	The Warehouse Limited
9C8C6E	SamsungE	Samsung Electronics Co.,Ltd
9C8CD8	HewlettP	Hewlett Packard Enterprise
9C8D1A	INTEGpro	INTEG process group inc
9C8D7C	Alpsalpi	Alpsalpine Co,.Ltd
9C8DD3	LeontonT	Leonton Technologies
9C8E99	HewlettP	Hewlett Packard
9C8E9C	HuaweiDe	Huawei Device Co., Ltd.
9C8ECD	AmcrestT	Amcrest Technologies
9C8EDC	Teracom	Teracom Limited
9C9019	Beyless	Beyless
9C934E	Xerox	Xerox Corporation
9C93B0	Megatron	Megatronix (Beijing) Technology Co., Ltd.
9C93E4	Private	Private
9C9567	HuaweiDe	Huawei Device Co., Ltd.
9C95F8	SmartDoo	SmartDoor Systems, LLC
9C9726	Technico	Technicolor Delivery Technologies Belgium NV
9C9789	1More	1More
9C9811	Guangzho	Guangzhou Sunrise Electronics Development Co., Ltd
9C99A0	XiaomiCo	Xiaomi Communications Co Ltd
9C99CD	Voippart	Voippartners
9C9AC0	LEGOSyst	LEGO System A/S
9C9C1D	StarkeyL	Starkey Labs Inc.
9C9C1F	Espressi	Espressif Inc.
9C9C40	SichuanT	Sichuan Tianyi Comheart Telecom Co.,LTD
9C9D5D	Raden	Raden Inc
9C9D7E	BeijingX	Beijing Xiaomi Mobile Software Co., Ltd
9C9E71	HuaweiDe	Huawei Device Co., Ltd.
9CA10A	ScleSfe	Scle Sfe
9CA134	Nike	Nike, Inc.
9CA3A9	Guangzho	Guangzhou Juan Optical and Electronical Tech Joint Stock Co., Ltd
9CA3BA	SAKURAIn	SAKURA Internet Inc.
9CA513	SamsungE	Samsung Electronics Co.,Ltd
9CA525	Shandong	Shandong USR IOT Technology Limited
9CA570	eero	eero inc.
9CA577	OsornoEn	Osorno Enterprises Inc.
9CA5C0	vivoMobi	vivo Mobile Communication Co., Ltd.
9CA615	Tp-LinkT	Tp-Link Technologies Co.,Ltd.
9CA69D	WhaleyTe	Whaley Technology Co.Ltd
9CA9E4	zte	zte corporation
9CAA1B	Microsof	Microsoft Corporation
9CAC6D	Universa	Universal Electronics, Inc.
9CAD97	HonHaiPr	Hon Hai Precision Ind. Co.,Ltd.
9CADEF	ObihaiTe	Obihai Technology, Inc.
9CAED3	SeikoEps	Seiko Epson Corporation
9CAF6F	ItelMobi	Itel Mobile Limited
9CAFCA	Cisco	Cisco Systems, Inc
9CB008	Ubiquito	Ubiquitous Computing Technology Corporation
9CB206	Procente	Procentec
9CB2B2	HuaweiTe	Huawei Technologies Co.,Ltd
9CB2E8	HuaweiTe	Huawei Technologies Co.,Ltd
9CB654	HewlettP	Hewlett Packard
9CB6D0	RivetNet	Rivet Networks
9CB70D	LiteonTe	Liteon Technology Corporation
9CB793	Creatcom	Creatcomm Technology Inc.
9CB8B4	AMPAKTec	AMPAK Technology,Inc.
9CBB98	ShenZhen	Shen Zhen RND Electronic Co.,LTD
9CBCF0	XiaomiCo	Xiaomi Communications Co Ltd
9CBD6E	DERA	DERA Co., Ltd
9CBD9D	SkyDisk	SkyDisk, Inc.
9CBEE0	Biosound	Biosoundlab Co., Ltd.
9CC077	PrintCou	PrintCounts, LLC
9CC0D2	Conducti	Conductix-Wampfler GmbH
9CC12D	GDMideaA	GD Midea Air-Conditioning Equipment Co.,Ltd.
9CC172	HuaweiTe	Huawei Technologies Co.,Ltd
9CC2C4	InspurEl	Inspur Electronic Information Industry Co.,Ltd.
9CC7A6	AVM	AVM GmbH
9CC7D1	SHARP	SHARP Corporation
9CC8AE	BectonDi	Becton, Dickinson and Company
9CC8FC	ARRISGro	ARRIS Group, Inc.
9CC950	Baumer	Baumer Holding
9CC9EB	Netgear	Netgear
9CCAD9	Nokia	Nokia Corporation
9CCC83	JuniperN	Juniper Networks
9CCD82	ChengUei	Cheng Uei Precision Industry Co.,Ltd
9CD21E	HonHaiPr	Hon Hai Precision Ind. Co.,Ltd.
9CD24B	zte	zte corporation
9CD332	Technolo	PLC Technology Ltd
9CD35B	SamsungE	Samsung Electronics Co.,Ltd
9CD36D	Netgear	Netgear
9CD48B	InnoluxT	Innolux Technology Europe BV
9CD57D	Cisco	Cisco Systems, Inc
9CD643	D-LinkIn	D-Link International
9CD917	Motorola	Motorola Mobility LLC, a Lenovo Company
9CD9CB	LesiraMa	Lesira Manufacturing Pty Ltd
9CDA3E	IntelCor	Intel Corporate
9CDB07	Thum+Mah	Thum+Mahr GmbH
9CDBCB	WuhanFun	Wuhan Funshion Online Technologies Co.,Ltd
9CDC71	HewlettP	Hewlett Packard Enterprise
9CDD1F	Intellig	Intelligent Steward Co.,Ltd
9CDF03	HarmanBe	Harman/Becker Automotive Systems GmbH
9CDFB1	Shenzhen	Shenzhen Crave Communication Co., LTD
9CE063	SamsungE	Samsung Electronics Co.,Ltd
9CE10E	NCTech	NCTech Ltd
9CE176	Cisco	Cisco Systems, Inc
9CE1D6	JungerAu	Junger Audio-Studiotechnik GmbH
9CE230	Julong	Julong Co,.Ltd.
9CE33F	Apple	Apple, Inc.
9CE374	HuaweiTe	Huawei Technologies Co.,Ltd
9CE635	Nintendo	Nintendo Co., Ltd.
9CE65E	Apple	Apple, Inc.
9CE6E7	SamsungE	Samsung Electronics Co.,Ltd
9CE7BD	Windusko	Winduskorea co., Ltd
9CE82B	vivoMobi	vivo Mobile Communication Co., Ltd.
9CE895	NewH3CTe	New H3C Technologies Co., Ltd
9CE91C	zte	zte corporation
9CE951	Shenzhen	Shenzhen Sang Fei Consumer Communications Ltd., Co.
9CEA97	HonorDev	Honor Device Co., Ltd.
9CEBE8	BizLinkK	BizLink (Kunshan) Co.,Ltd
9CEC61	HuaweiDe	Huawei Device Co., Ltd.
9CEDFA	EVUlutio	EVUlution AG
9CEFD5	PandaWir	Panda Wireless, Inc.
9CF029	Integrat	Integrated Device Technology (Malaysia) Sdn. Bhd.
9CF155	Nokia	Nokia
9CF387	Apple	Apple, Inc.
9CF48E	Apple	Apple, Inc.
9CF531	Guangdon	Guangdong Oppo Mobile Telecommunications Corp.,Ltd
9CF61A	CarrierF	Carrier Fire & Security
9CF67D	RicardoP	Ricardo Prague, s.r.o.
9CF6DD	IEEERegi	IEEE Registration Authority
9CF6DD0	Annapurn	Annapurna labs
9CF6DD1	IthorIT	Ithor IT Co.,Ltd.
9CF6DD2	BeijingS	Beijing Sifang Automation Co., Ltd.
9CF6DD3	RYEEXTec	RYEEX Technology Co.,Ltd.
9CF6DD4	CapitalE	Capital Engineering & Research Incorporation Ltd.
9CF6DD5	b8ta	b8ta Inc.
9CF6DD6	Shenzhen	Shenzhen Xtooltech Co., Ltd
9CF6DD7	KXTTechn	KXT Technology Co., Ltd.
9CF6DD8	Savari	Savari Inc
9CF6DD9	CAMA（Luo	CAMA（Luoyang）Electronics Co.，Ltd
9CF6DDA	AVI	AVI Pty Ltd
9CF6DDB	Guangzho	Guangzhou LANGO Electronics Technology Co., Ltd.
9CF6DDC	Lighting	Lighting New Energy Technology Co., Ltd.
9CF6DDD	FoshanSy	Foshan Synwit Technology Co.,Ltd.
9CF6DDE	ShanxiZh	Shanxi ZhuoZhi fei High Electronic Technology Co. Ltd.
9CF8DB	shenzhen	shenzhen eyunmei technology co,.ltd
9CF938	AREVANP	AREVA NP GmbH
9CFBD5	vivoMobi	vivo Mobile Communication Co., Ltd.
9CFBF1	MESOMATI	MESOMATIC GmbH & Co.KG
9CFC01	Apple	Apple, Inc.
9CFC28	Apple	Apple, Inc.
9CFCD1	Aetheris	Aetheris Technology (Shanghai) Co., Ltd.
9CFCE8	IntelCor	Intel Corporate
9CFEA1	Fiberhom	Fiberhome Telecommunication Technologies Co.,LTD
9CFFBE	OTSL	OTSL Inc.
9CFFC2	AVI	AVI Systems GmbH
A0024A0	Zhejiang	Zhejiang Hechuan Technology Co.,Ltd
A0024A1	VitecIma	Vitec Imaging Solutions Spa
A0024A2	Danriver	Danriver Technologies Corp.
A0024A3	SomaDete	SomaDetect Inc
A0024A4	ArgosSol	Argos Solutions AS
A0024A5	DonguanA	Donguan Amsamotion Automation Technology Co., Ltd
A0024A6	XiaojieT	Xiaojie Technology (Shenzhen) Co., Ltd
A0024A8	BeijingL	Beijing Lyratone Technology Co., Ltd
A0024A9	KontaktM	Kontakt Micro-Location Sp z o.o.
A0024AA	Guangdon	Guangdong Jinpeng Technology Co. LTD
A0024AB	XianYing	Xi'an Yingsheng Electric Technology Co.,Ltd.
A0024AC	Encroute	Encroute AB
A0024AD	bitbee	bitbee Inc
A0024AE	IoTecha	IoTecha Corp
A002DC	AmazonTe	Amazon Technologies Inc.
A00363	RobertBo	Robert Bosch Healthcare GmbH
A0043E	ParkerHa	Parker Hannifin Manufacturing Germany GmbH & Co. KG
A00460	Netgear	Netgear
A00627	NEXPASys	NEXPA System
A00798	SamsungE	Samsung Electronics Co.,Ltd
A007B6	Advanced	Advanced Technical Support, Inc.
A0086F	HuaweiTe	Huawei Technologies Co.,Ltd
A0092E	zte	zte corporation
A0094C	CenturyL	CenturyLink
A009ED	Avaya	Avaya Inc
A00ABF	WiesonTe	Wieson Technologies Co., Ltd.
A00BBA	SamsungE	Samsung Electro Mechanics Co., Ltd.
A00CA1	SKTBSKiT	SKTB SKiT
A00F37	Cisco	Cisco Systems, Inc
A01081	SamsungE	Samsung Electronics Co.,Ltd
A01290	Avaya	Avaya Inc
A012DB	TabuchiE	Tabuchi Electric Co.,Ltd
A0133B	HiTiDigi	HiTi Digital, Inc.
A013CB	Fiberhom	Fiberhome Telecommunication Technologies Co.,LTD
A0143D	Parrot	Parrot Sa
A0165C	Triteka	Triteka LTD
A01828	Apple	Apple, Inc.
A01842	Comtrend	Comtrend Corporation
A01859	Shenzhen	Shenzhen Yidashi Electronics Co Ltd
A01917	Bertel	Bertel S.p.a.
A019B2	IEEERegi	IEEE Registration Authority
A019B20	VastProd	Vast Production Services
A019B21	ElSewedy	El Sewedy Electrometer Egypt S.A.E.
A019B22	BeijingD	Beijing Deephi Intelligent Technology Co., Ltd
A019B23	PowerDia	Power Diagnostic Service Co., LTD.
A019B24	Osatec	Osatec
A019B25	SzbroadT	Szbroad Technology (Hk) Co.,Ltmited
A019B26	GfGmbH	GfG mbH
A019B27	ARIMACom	ARIMA Communications Corp.
A019B28	MISIndus	MIS Industrie Systeme GmbH & Co. KG
A019B29	LonMicro	Lon Microsystems Inc.
A019B2A	Adomi	Adomi
A019B2B	HangZhou	HangZhou iMagic Technology Co., Ltd
A019B2C	LDATechn	LDA Technologies
A019B2D	RYDElect	RYD Electronic Technology Co.,Ltd.
A019B2E	AhgoraSi	Ahgora Sistemas SA
A01B29	Sagemcom	Sagemcom Broadband SAS
A01C05	NimaxTel	Nimax Telecom Co.,Ltd.
A01C87	Unionman	Unionman Technology Co.,Ltd
A01C8D	HuaweiTe	Huawei Technologies Co.,Ltd
A01D48	HewlettP	Hewlett Packard
A01E0B	MINIXTec	MINIX Technology Limited
A020A6	Espressi	Espressif Inc.
A02195	SamsungE	Samsung Electronics Co.,Ltd
A021B7	Netgear	Netgear
A0224E	IEEERegi	IEEE Registration Authority
A0224E0	KyungInE	Kyung In Electronics
A0224E1	rNETCont	rNET Controls
A0224E2	ClosedJo	Closed Joint-Stock Company "NORSI-TRANS"
A0224E3	ProPhoto	ProPhotonix
A0224E4	TMGcore	TMGcore, Inc.
A0224E5	ZhuhaiCh	Zhuhai Cheer Technology Co., LTD.
A0224E6	MESITasd	MESIT asd, s.r.o.
A0224E7	AppliedI	Applied Information, Inc.
A0224E8	EISSTInt	EISST International Ltd
A0224E9	DeltaTau	Delta Tau Data Systems, Inc.
A0224EA	ISTElekt	IST ElektronikgesmbH
A0224EB	AllInspi	All Inspire Health Inc.
A0224EC	Standart	Standartoptic, Limited Liability Company
A0224ED	Digifocu	Digifocus Technology Inc.
A0224EE	HunanYou	Hunan Youmei Science&Technology Development Co.,Ltd.
A022DE	vivoMobi	vivo Mobile Communication Co., Ltd.
A0231B	TeleComp	TeleComp R&D Corp.
A0239F	Cisco	Cisco Systems, Inc
A027B6	SamsungE	Samsung Electronics Co.,Ltd
A02833	IEEERegi	IEEE Registration Authority
A028330	GERSYS	GERSYS GmbH
A028331	Ordercub	Ordercube GmbH
A028332	Shanghai	Shanghai Nohmi Secom Fire Protection Equipment Co.,Ltd.
A028333	Shanghai	Shanghai Xuntai Information Technology Co.,Ltd.
A028334	FirmINFO	Firm INFORMTEST Ltd.
A028335	JGROptic	JGR Optics Inc
A028336	XiamenCa	Xiamen Caimore Communication Technology Co.,Ltd.
A028337	KryptusI	Kryptus Information Security S/A
A028338	HzhyTech	Hzhy Technology
A028339	Imeshx	Imeshx Corporation Limited
A02833A	MedicalE	Medical Evolution Kft
A02833B	FlexLink	FlexLink AB
A02833C	Kalray	Kalray S.A.
A02833D	Audix	Audix
A02833E	Precisio	Precision Planting, LLC.
A028ED	HMDGloba	HMD Global Oy
A02919	Dell	Dell Inc.
A029BD	TeamGrou	Team Group Inc
A02BB8	HewlettP	Hewlett Packard
A02C36	Fn-LinkT	Fn-Link Technology Limited
A02D13	AirTiesW	AirTies Wireless Networks
A02EF3	UnitedIn	United Integrated Services Co., Led.
A031DB	HuaweiTe	Huawei Technologies Co.,Ltd
A03299	LenovoBe	Lenovo (Beijing) Co., Ltd.
A0341B	Adero	Adero Inc
A03679	HuaweiTe	Huawei Technologies Co.,Ltd
A0369F	IntelCor	Intel Corporate
A036F0	Comprehe	Comprehensive Power
A036FA	EttusRes	Ettus Research LLC
A038F8	OURAHeal	OURA Health Oy
A039EE	Sagemcom	Sagemcom Broadband SAS
A039F7	LGElectr	LG Electronics (Mobile Communications)
A03A75	PSSBelgi	PSS Belgium N.V.
A03B01	KyungInE	Kyung In Electronics
A03B1B	InspireT	Inspire Tech
A03BE3	Apple	Apple, Inc.
A03C31	Shenzhen	Shenzhen Belon Technology CO.,LTD
A03D6E	Cisco	Cisco Systems, Inc
A03D6F	Cisco	Cisco Systems, Inc
A03E6B	IEEERegi	IEEE Registration Authority
A03E6B0	s&tembed	s&t embedded GmbH
A03E6B1	Business	Business Support Consultant Co.,Ltd
A03E6B2	VidexEle	Videx Electronics S.p.A.
A03E6B3	iLodaSol	iLoda Solutions Limited
A03E6B4	Shenzhen	Shenzhen Nufilo Inc.
A03E6B5	FridayLa	Friday Lab, UAB
A03E6B6	WuhanRui	Wuhan Rui Ying Tong Network Technology Co., Ltd(China)
A03E6B7	SinoGrid	SinoGrid Software Systems Inc.
A03E6B8	718thRes	718th Research Institute of CSIC
A03E6B9	Incognit	Incogniteam Ltd.
A03E6BA	Shenzhen	Shenzhen Neostra Technology Co.Ltd
A03E6BB	KoCoSMes	KoCoS Messtechnik AG
A03E6BC	Qunarcom	Qunar.com
A03E6BD	JiningSm	Jining SmartCity Infotech Co.Ltd.
A03E6BE	Nanjingz	Nanjing zhanyi software technology co., LTD
A03E6BF	Private	Private
A04025	Actionca	Actioncable, Inc.
A04041	SAMWONFA	SAMWONFA Co.,Ltd.
A0406F	HuaweiTe	Huawei Technologies Co.,Ltd
A040A0	Netgear	Netgear
A0412D	Lansen	Lansen Systems AB
A04147	HuaweiDe	Huawei Device Co., Ltd.
A0415E	OpsensSo	Opsens Solution Inc.
A041A7	NLMinist	NL Ministry of Defense
A0423F	TyanComp	Tyan Computer Corp
A04246	ITTeleco	IT Telecom Co., Ltd.
A043B0	Hangzhou	Hangzhou BroadLink Technology Co.,Ltd
A043DB	Sitael	Sitael S.p.A.
A0445C	HuaweiTe	Huawei Technologies Co.,Ltd
A047D7	BestITWo	Best IT World (India) Pvt Ltd
A0481C	HewlettP	Hewlett Packard
A04A5E	Microsof	Microsoft Corporation
A04C0C	Shenzhen	Shenzhen Skyworth Digital Technology CO., Ltd
A04C5B	Shenzhen	Shenzhen TINNO Mobile Technology Corp.
A04CC1	Helixtec	Helixtech Corp.
A04E01	CENTRALE	CENTRAL ENGINEERING co.,ltd.
A04E04	Nokia	Nokia Corporation
A04EA7	Apple	Apple, Inc.
A04ECF	Apple	Apple, Inc.
A04F85	LGElectr	LG Electronics (Mobile Communications)
A04FD4	ADBBroad	ADB Broadband Italia
A0510B	IntelCor	Intel Corporate
A051C6	Avaya	Avaya Inc
A05394	Shenzhen	Shenzhen zediel co., Ltd.
A0554F	Cisco	Cisco Systems, Inc
A055DE	ARRISGro	ARRIS Group, Inc.
A056B2	HarmanBe	Harman/Becker Automotive Systems GmbH
A056F3	Apple	Apple, Inc.
A057E3	HuaweiTe	Huawei Technologies Co.,Ltd
A0593A	VDSVideo	V.D.S. Video Display Systems srl
A05950	IntelCor	Intel Corporate
A05AA4	GrandPro	Grand Products Nevada, Inc.
A05B21	ENVINET	ENVINET GmbH
A05DC1	TMCT	TMCT Co., LTD.
A05DE7	DIRECTV	DIRECTV, Inc.
A05E6B	MELPER	MELPER Co., Ltd.
A06090	SamsungE	Samsung Electronics Co.,Ltd
A06260	Private	Private
A062FB	HisenseV	Hisense Visual Technology Co.,Ltd
A06391	Netgear	Netgear
A0648F	AskeyCom	Askey Computer Corp
A06518	VnptTech	Vnpt Technology
A06610	Fujitsu	Fujitsu Limited
A06720	ChinaDra	China Dragon Technology Limited
A067BE	Sicon	Sicon srl
A0681C	GDMideaA	GD Midea Air-Conditioning Equipment Co.,Ltd.
A0687E	ARRISGro	ARRIS Group, Inc.
A06974	HonorDev	Honor Device Co., Ltd.
A06986	WellavTe	Wellav Technologies Ltd
A069D9	NewH3CTe	New H3C Technologies Co., Ltd
A06A00	Verilink	Verilink Corporation
A06A44	Vizio	Vizio, Inc
A06C65	TexasIns	Texas Instruments
A06CEC	Rim	Rim
A06D09	Intelcan	Intelcan Technosystems Inc.
A06E50	NanotekE	Nanotek Elektronik Sistemler Ltd. Sti.
A06FAA	LGInnote	LG Innotek
A07099	BeijingH	Beijing Huacan Electronics Co., Ltd
A070B7	HuaweiTe	Huawei Technologies Co.,Ltd
A071A9	Nokia	Nokia Corporation
A0722C	HUMAX	HUMAX Co., Ltd.
A072E4	NjSystem	Nj System Co.,Ltd
A07332	Cashmast	Cashmaster International Limited
A073FC	RancoreT	Rancore Technologies Private Limited
A07591	SamsungE	Samsung Electronics Co.,Ltd
A075EA	BoxLock	BoxLock, Inc.
A0764E	Espressi	Espressif Inc.
A07751	ASMediaT	ASMedia Technology Inc.
A07771	Vialis	Vialis BV
A07817	Apple	Apple, Inc.
A078BA	Pantech	Pantech Co., Ltd.
A08069	IntelCor	Intel Corporate
A0821F	SamsungE	Samsung Electronics Co.,Ltd
A08222	QingdaoH	Qingdao Haier Technology Co.,Ltd
A082AC	LinearDM	Linear DMS Solutions Sdn. Bhd.
A082C7	PTI	P.T.I Co.,LTD
A083B4	HeNet	HeNet B.V.
A084CB	SonicSen	SonicSensory,Inc.
A085FC	Microsof	Microsoft Corporation
A0861D	ChengduF	Chengdu Fuhuaxin Technology co.,Ltd
A086C6	XiaomiCo	Xiaomi Communications Co Ltd
A086EC	SAEHANHI	SAEHAN HITEC Co., Ltd
A08869	IntelCor	Intel Corporate
A088B4	IntelCor	Intel Corporate
A089E4	Skyworth	Skyworth Digital Technology(Shenzhen) Co.,Ltd
A08A87	HuiZhouK	HuiZhou KaiYue Electronic Co.,Ltd
A08C15	GerhardD	Gerhard D. Wempe KG
A08C9B	XtremeTe	Xtreme Technologies Corp
A08CF8	HuaweiTe	Huawei Technologies Co.,Ltd
A08CFD	HewlettP	Hewlett Packard
A08D16	HuaweiTe	Huawei Technologies Co.,Ltd
A08E78	Sagemcom	Sagemcom Broadband SAS
